#FORMAT=8899-SNAPSHOT-1
#MARK=new12
#DATE=20260612
#POOL=Розничное ДУ
#PLANS=17154
#ROWS=85507
#CREATED=20260618095816

ДоговорДУ|План|ГруппаОпераций|ПланПроведен|ТипДокумента|Документ|ДокументПроведен|ВидОперации|Выполнять
e71d840a-33fc-11f1-b2d5-0050569f27c0|84137577-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
e71d840a-33fc-11f1-b2d5-0050569f27c0|84137577-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|841375c3-6ade-11f1-85a8-00505689c994|1||0
e71d840a-33fc-11f1-b2d5-0050569f27c0|84137577-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137648-6ade-11f1-85a8-00505689c994|1||0
ed149ec3-33fc-11f1-b2d5-0050569f27c0|8413758a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
ed149ec3-33fc-11f1-b2d5-0050569f27c0|8413758a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
ed149ec3-33fc-11f1-b2d5-0050569f27c0|8413758a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
ed149ec3-33fc-11f1-b2d5-0050569f27c0|8413758a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841376cd-6ade-11f1-85a8-00505689c994|1||0
ed149ec3-33fc-11f1-b2d5-0050569f27c0|8413758a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|841375fe-6ade-11f1-85a8-00505689c994|1||0
e71d975e-33fc-11f1-b2d5-0050569f27c0|8413759d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
e71d975e-33fc-11f1-b2d5-0050569f27c0|8413759d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
e71d975e-33fc-11f1-b2d5-0050569f27c0|8413759d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
e71d975e-33fc-11f1-b2d5-0050569f27c0|8413759d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137729-6ade-11f1-85a8-00505689c994|1||0
e71d975e-33fc-11f1-b2d5-0050569f27c0|8413759d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|841375fc-6ade-11f1-85a8-00505689c994|1||0
ed14ac89-33fc-11f1-b2d5-0050569f27c0|841375b0-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
ed14ac89-33fc-11f1-b2d5-0050569f27c0|841375b0-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
ed14ac89-33fc-11f1-b2d5-0050569f27c0|841375b0-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
ed14ac89-33fc-11f1-b2d5-0050569f27c0|841375b0-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|841375fd-6ade-11f1-85a8-00505689c994|1||0
ed14ac89-33fc-11f1-b2d5-0050569f27c0|841375b0-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841376f2-6ade-11f1-85a8-00505689c994|1||0
4a4bb3c8-33fe-11f1-b2d5-0050569f27c0|841375d6-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
4a4bb3c8-33fe-11f1-b2d5-0050569f27c0|841375d6-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
4a4bb3c8-33fe-11f1-b2d5-0050569f27c0|841375d6-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
4a4bb3c8-33fe-11f1-b2d5-0050569f27c0|841375d6-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137787-6ade-11f1-85a8-00505689c994|1||0
4a4bb3c8-33fe-11f1-b2d5-0050569f27c0|841375d6-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137680-6ade-11f1-85a8-00505689c994|1||0
50456100-33fe-11f1-b2d5-0050569f27c0|841375e9-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
50456100-33fe-11f1-b2d5-0050569f27c0|841375e9-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
50456100-33fe-11f1-b2d5-0050569f27c0|841375e9-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
50456100-33fe-11f1-b2d5-0050569f27c0|841375e9-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|841376a7-6ade-11f1-85a8-00505689c994|1||0
50456100-33fe-11f1-b2d5-0050569f27c0|841375e9-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841377f7-6ade-11f1-85a8-00505689c994|1||0
afc7d1a8-33ff-11f1-b2d5-0050569f27c0|841375ff-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
afc7d1a8-33ff-11f1-b2d5-0050569f27c0|841375ff-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
afc7d1a8-33ff-11f1-b2d5-0050569f27c0|841375ff-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
afc7d1a8-33ff-11f1-b2d5-0050569f27c0|841375ff-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|841376a6-6ade-11f1-85a8-00505689c994|1||0
afc7d1a8-33ff-11f1-b2d5-0050569f27c0|841375ff-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841377d2-6ade-11f1-85a8-00505689c994|1||0
afc7e0c2-33ff-11f1-b2d5-0050569f27c0|8413766d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
afc7e0c2-33ff-11f1-b2d5-0050569f27c0|8413766d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
afc7e0c2-33ff-11f1-b2d5-0050569f27c0|8413766d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
afc7e0c2-33ff-11f1-b2d5-0050569f27c0|8413766d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137842-6ade-11f1-85a8-00505689c994|1||0
afc7e0c2-33ff-11f1-b2d5-0050569f27c0|8413766d-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137762-6ade-11f1-85a8-00505689c994|1||0
b5c00514-33ff-11f1-b2d5-0050569f27c0|84137693-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
b5c00514-33ff-11f1-b2d5-0050569f27c0|84137693-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
b5c00514-33ff-11f1-b2d5-0050569f27c0|84137693-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
b5c00514-33ff-11f1-b2d5-0050569f27c0|84137693-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|8413779a-6ade-11f1-85a8-00505689c994|1||0
b5c00514-33ff-11f1-b2d5-0050569f27c0|84137693-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137867-6ade-11f1-85a8-00505689c994|1||0
80939943-3402-11f1-b2d5-0050569f27c0|841376ba-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
80939943-3402-11f1-b2d5-0050569f27c0|841376ba-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
80939943-3402-11f1-b2d5-0050569f27c0|841376ba-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
80939943-3402-11f1-b2d5-0050569f27c0|841376ba-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|841377bf-6ade-11f1-85a8-00505689c994|1||0
80939943-3402-11f1-b2d5-0050569f27c0|841376ba-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|8413788c-6ade-11f1-85a8-00505689c994|1||0
8093a3b6-3402-11f1-b2d5-0050569f27c0|8413774e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
8093a3b6-3402-11f1-b2d5-0050569f27c0|8413774e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
8093a3b6-3402-11f1-b2d5-0050569f27c0|8413774e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
8093a3b6-3402-11f1-b2d5-0050569f27c0|8413774e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|8413781c-6ade-11f1-85a8-00505689c994|1||0
8093a3b6-3402-11f1-b2d5-0050569f27c0|8413774e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841378b1-6ade-11f1-85a8-00505689c994|1||0
83d957c5-3402-11f1-b2d5-0050569f27c0|84137761-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
83d957c5-3402-11f1-b2d5-0050569f27c0|84137761-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
83d957c5-3402-11f1-b2d5-0050569f27c0|84137761-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
83d957c5-3402-11f1-b2d5-0050569f27c0|84137761-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|8413782f-6ade-11f1-85a8-00505689c994|1||0
83d957c5-3402-11f1-b2d5-0050569f27c0|84137761-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841378d6-6ade-11f1-85a8-00505689c994|1||0
83d966f3-3402-11f1-b2d5-0050569f27c0|841378fb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
83d966f3-3402-11f1-b2d5-0050569f27c0|841378fb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
83d966f3-3402-11f1-b2d5-0050569f27c0|841378fb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
83d966f3-3402-11f1-b2d5-0050569f27c0|841378fb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841379a6-6ade-11f1-85a8-00505689c994|1||0
83d966f3-3402-11f1-b2d5-0050569f27c0|841378fb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137934-6ade-11f1-85a8-00505689c994|1||0
e53a6363-3403-11f1-b2d5-0050569f27c0|8413790e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
e53a6363-3403-11f1-b2d5-0050569f27c0|8413790e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
e53a6363-3403-11f1-b2d5-0050569f27c0|8413790e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
e53a6363-3403-11f1-b2d5-0050569f27c0|8413790e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137947-6ade-11f1-85a8-00505689c994|1||0
e53a6363-3403-11f1-b2d5-0050569f27c0|8413790e-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|841379de-6ade-11f1-85a8-00505689c994|1||0
e8e75557-3403-11f1-b2d5-0050569f27c0|84137921-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
e8e75557-3403-11f1-b2d5-0050569f27c0|84137921-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
e8e75557-3403-11f1-b2d5-0050569f27c0|84137921-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
e8e75557-3403-11f1-b2d5-0050569f27c0|84137921-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137a4f-6ade-11f1-85a8-00505689c994|1||0
e8e75557-3403-11f1-b2d5-0050569f27c0|84137921-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|8413796d-6ade-11f1-85a8-00505689c994|1||0
e8e76365-3403-11f1-b2d5-0050569f27c0|8413795a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
e8e76365-3403-11f1-b2d5-0050569f27c0|8413795a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
e8e76365-3403-11f1-b2d5-0050569f27c0|8413795a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
e8e76365-3403-11f1-b2d5-0050569f27c0|8413795a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137ad3-6ade-11f1-85a8-00505689c994|1||0
e8e76365-3403-11f1-b2d5-0050569f27c0|8413795a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137a03-6ade-11f1-85a8-00505689c994|1||0
eb30e37f-3403-11f1-b2d5-0050569f27c0|84137980-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
eb30e37f-3403-11f1-b2d5-0050569f27c0|84137980-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
eb30e37f-3403-11f1-b2d5-0050569f27c0|84137980-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
eb30e37f-3403-11f1-b2d5-0050569f27c0|84137980-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137b1e-6ade-11f1-85a8-00505689c994|1||0
eb30e37f-3403-11f1-b2d5-0050569f27c0|84137980-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137a29-6ade-11f1-85a8-00505689c994|1||0
eb30e5c8-3403-11f1-b2d5-0050569f27c0|84137993-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
eb30e5c8-3403-11f1-b2d5-0050569f27c0|84137993-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
eb30e5c8-3403-11f1-b2d5-0050569f27c0|84137993-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
eb30e5c8-3403-11f1-b2d5-0050569f27c0|84137993-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137b43-6ade-11f1-85a8-00505689c994|1||0
eb30e5c8-3403-11f1-b2d5-0050569f27c0|84137993-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137a74-6ade-11f1-85a8-00505689c994|1||0
eb30e948-3403-11f1-b2d5-0050569f27c0|841379cb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
eb30e948-3403-11f1-b2d5-0050569f27c0|841379cb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
eb30e948-3403-11f1-b2d5-0050569f27c0|841379cb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
eb30e948-3403-11f1-b2d5-0050569f27c0|841379cb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137b7b-6ade-11f1-85a8-00505689c994|1||0
eb30e948-3403-11f1-b2d5-0050569f27c0|841379cb-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137a87-6ade-11f1-85a8-00505689c994|1||0
eb30ee7e-3403-11f1-b2d5-0050569f27c0|84137a16-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
eb30ee7e-3403-11f1-b2d5-0050569f27c0|84137a16-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
eb30ee7e-3403-11f1-b2d5-0050569f27c0|84137a16-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
eb30ee7e-3403-11f1-b2d5-0050569f27c0|84137a16-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137ac0-6ade-11f1-85a8-00505689c994|1||0
eb30ee7e-3403-11f1-b2d5-0050569f27c0|84137a16-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|84137bc6-6ade-11f1-85a8-00505689c994|1||0
462cf301-3405-11f1-b2d5-0050569f27c0|84137a2a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
462cf301-3405-11f1-b2d5-0050569f27c0|84137a2a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
462cf301-3405-11f1-b2d5-0050569f27c0|84137a2a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
462cf301-3405-11f1-b2d5-0050569f27c0|84137a2a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137ad4-6ade-11f1-85a8-00505689c994|1||0
462cf301-3405-11f1-b2d5-0050569f27c0|84137a2a-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|8a0b2b1a-6ade-11f1-85a8-00505689c994|1||0
462cfdaf-3405-11f1-b2d5-0050569f27c0|84137a88-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
462cfdaf-3405-11f1-b2d5-0050569f27c0|84137a88-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
462cfdaf-3405-11f1-b2d5-0050569f27c0|84137a88-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
462cfdaf-3405-11f1-b2d5-0050569f27c0|84137a88-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137b68-6ade-11f1-85a8-00505689c994|1||0
462cfdaf-3405-11f1-b2d5-0050569f27c0|84137a88-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|8a0b2b3f-6ade-11f1-85a8-00505689c994|1||0
4c251be6-3405-11f1-b2d5-0050569f27c0|84137aad-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
4c251be6-3405-11f1-b2d5-0050569f27c0|84137aad-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
4c251be6-3405-11f1-b2d5-0050569f27c0|84137aad-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
4c251be6-3405-11f1-b2d5-0050569f27c0|84137aad-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|8a0b2b64-6ade-11f1-85a8-00505689c994|1||0
4c251be6-3405-11f1-b2d5-0050569f27c0|84137aad-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137ba0-6ade-11f1-85a8-00505689c994|1||0
4c252ece-3405-11f1-b2d5-0050569f27c0|84137ae7-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
4c252ece-3405-11f1-b2d5-0050569f27c0|84137ae7-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
4c252ece-3405-11f1-b2d5-0050569f27c0|84137ae7-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
4c252ece-3405-11f1-b2d5-0050569f27c0|84137ae7-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|84137bb3-6ade-11f1-85a8-00505689c994|1||0
4c252ece-3405-11f1-b2d5-0050569f27c0|84137ae7-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|8a0b2b89-6ade-11f1-85a8-00505689c994|1||0
ae84beb8-3406-11f1-b2d5-0050569f27c0|8a0b2bae-6ade-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
