#FORMAT=8899-SNAPSHOT-1
#MARK=
#DATE=20260612
#POOL=Розничное ДУ
#PLANS=17154
#ROWS=85505
#CREATED=20260618115022

ДоговорДУ|План|ГруппаОпераций|ПланПроведен|ТипДокумента|Документ|ДокументПроведен|ВидОперации|Выполнять
7feb12b5-2367-11f1-b2d3-0050569f27c0|92107897-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|921079b4-6aeb-11f1-85a8-00505689c994|1||0
7feb237f-2367-11f1-b2d3-0050569f27c0|921078aa-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
7feb237f-2367-11f1-b2d3-0050569f27c0|921078aa-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
7feb237f-2367-11f1-b2d3-0050569f27c0|921078aa-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
7feb237f-2367-11f1-b2d3-0050569f27c0|921078aa-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107a13-6aeb-11f1-85a8-00505689c994|1||0
7feb237f-2367-11f1-b2d3-0050569f27c0|921078aa-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|9210792f-6aeb-11f1-85a8-00505689c994|1||0
d9ddeac7-2368-11f1-b2d3-0050569f27c0|921078bd-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
d9ddeac7-2368-11f1-b2d3-0050569f27c0|921078bd-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
d9ddeac7-2368-11f1-b2d3-0050569f27c0|921078bd-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
d9ddeac7-2368-11f1-b2d3-0050569f27c0|921078bd-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107a38-6aeb-11f1-85a8-00505689c994|1||0
d9ddeac7-2368-11f1-b2d3-0050569f27c0|921078bd-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107942-6aeb-11f1-85a8-00505689c994|1||0
dfd59755-2368-11f1-b2d3-0050569f27c0|921078d0-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
dfd59755-2368-11f1-b2d3-0050569f27c0|921078d0-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
dfd59755-2368-11f1-b2d3-0050569f27c0|921078d0-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
dfd59755-2368-11f1-b2d3-0050569f27c0|921078d0-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107a84-6aeb-11f1-85a8-00505689c994|1||0
dfd59755-2368-11f1-b2d3-0050569f27c0|921078d0-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107968-6aeb-11f1-85a8-00505689c994|1||0
e5cccd78-2368-11f1-b2d3-0050569f27c0|921078e3-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
e5cccd78-2368-11f1-b2d3-0050569f27c0|921078e3-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
e5cccd78-2368-11f1-b2d3-0050569f27c0|921078e3-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
e5cccd78-2368-11f1-b2d3-0050569f27c0|921078e3-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|9210798e-6aeb-11f1-85a8-00505689c994|1||0
e5cccd78-2368-11f1-b2d3-0050569f27c0|921078e3-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107abd-6aeb-11f1-85a8-00505689c994|1||0
469deaa3-236a-11f1-b2d3-0050569f27c0|921078f6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
469deaa3-236a-11f1-b2d3-0050569f27c0|921078f6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
469deaa3-236a-11f1-b2d3-0050569f27c0|921078f6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
469deaa3-236a-11f1-b2d3-0050569f27c0|921078f6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107abf-6aeb-11f1-85a8-00505689c994|1||0
469deaa3-236a-11f1-b2d3-0050569f27c0|921078f6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|921079da-6aeb-11f1-85a8-00505689c994|1||0
469df671-236a-11f1-b2d3-0050569f27c0|92107909-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
469df671-236a-11f1-b2d3-0050569f27c0|92107909-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
469df671-236a-11f1-b2d3-0050569f27c0|92107909-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
469df671-236a-11f1-b2d3-0050569f27c0|92107909-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|921079db-6aeb-11f1-85a8-00505689c994|1||0
469df671-236a-11f1-b2d3-0050569f27c0|92107909-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107ac0-6aeb-11f1-85a8-00505689c994|1||0
4c96f9c7-236a-11f1-b2d3-0050569f27c0|92107943-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
4c96f9c7-236a-11f1-b2d3-0050569f27c0|92107943-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
4c96f9c7-236a-11f1-b2d3-0050569f27c0|92107943-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
4c96f9c7-236a-11f1-b2d3-0050569f27c0|92107943-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107b52-6aeb-11f1-85a8-00505689c994|1||0
4c96f9c7-236a-11f1-b2d3-0050569f27c0|92107943-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107a39-6aeb-11f1-85a8-00505689c994|1||0
4c970c74-236a-11f1-b2d3-0050569f27c0|9210797b-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
4c970c74-236a-11f1-b2d3-0050569f27c0|9210797b-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
4c970c74-236a-11f1-b2d3-0050569f27c0|9210797b-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
4c970c74-236a-11f1-b2d3-0050569f27c0|9210797b-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107b8a-6aeb-11f1-85a8-00505689c994|1||0
4c970c74-236a-11f1-b2d3-0050569f27c0|9210797b-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107a97-6aeb-11f1-85a8-00505689c994|1||0
528ef382-236a-11f1-b2d3-0050569f27c0|921079a1-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
528ef382-236a-11f1-b2d3-0050569f27c0|921079a1-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
528ef382-236a-11f1-b2d3-0050569f27c0|921079a1-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
528ef382-236a-11f1-b2d3-0050569f27c0|921079a1-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107abe-6aeb-11f1-85a8-00505689c994|1||0
528ef382-236a-11f1-b2d3-0050569f27c0|921079a1-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107b9d-6aeb-11f1-85a8-00505689c994|1||0
528efe8d-236a-11f1-b2d3-0050569f27c0|921079c7-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
528efe8d-236a-11f1-b2d3-0050569f27c0|921079c7-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
528efe8d-236a-11f1-b2d3-0050569f27c0|921079c7-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
528efe8d-236a-11f1-b2d3-0050569f27c0|921079c7-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107bd4-6aeb-11f1-85a8-00505689c994|1||0
528efe8d-236a-11f1-b2d3-0050569f27c0|921079c7-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107b09-6aeb-11f1-85a8-00505689c994|1||0
a6754109-236b-11f1-b2d3-0050569f27c0|92107a5e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
a6754109-236b-11f1-b2d3-0050569f27c0|92107a5e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
a6754109-236b-11f1-b2d3-0050569f27c0|92107a5e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
a6754109-236b-11f1-b2d3-0050569f27c0|92107a5e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107b77-6aeb-11f1-85a8-00505689c994|1||0
a6754109-236b-11f1-b2d3-0050569f27c0|92107a5e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107bf9-6aeb-11f1-85a8-00505689c994|1||0
ac7bb1c6-236b-11f1-b2d3-0050569f27c0|92107c1e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
ac7bb1c6-236b-11f1-b2d3-0050569f27c0|92107c1e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
ac7bb1c6-236b-11f1-b2d3-0050569f27c0|92107c1e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
ac7bb1c6-236b-11f1-b2d3-0050569f27c0|92107c1e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107c6a-6aeb-11f1-85a8-00505689c994|1||0
ac7bb1c6-236b-11f1-b2d3-0050569f27c0|92107c1e-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107d29-6aeb-11f1-85a8-00505689c994|1||0
0b131269-236d-11f1-b2d3-0050569f27c0|92107c31-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
0b131269-236d-11f1-b2d3-0050569f27c0|92107c31-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
0b131269-236d-11f1-b2d3-0050569f27c0|92107c31-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
0b131269-236d-11f1-b2d3-0050569f27c0|92107c31-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107c91-6aeb-11f1-85a8-00505689c994|1||0
0b131269-236d-11f1-b2d3-0050569f27c0|92107c31-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107d74-6aeb-11f1-85a8-00505689c994|1||0
110acb0d-236d-11f1-b2d3-0050569f27c0|92107c44-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
110acb0d-236d-11f1-b2d3-0050569f27c0|92107c44-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
110acb0d-236d-11f1-b2d3-0050569f27c0|92107c44-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
110acb0d-236d-11f1-b2d3-0050569f27c0|92107c44-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107dd4-6aeb-11f1-85a8-00505689c994|1||0
110acb0d-236d-11f1-b2d3-0050569f27c0|92107c44-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107cc9-6aeb-11f1-85a8-00505689c994|1||0
110ad453-236d-11f1-b2d3-0050569f27c0|92107c57-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
110ad453-236d-11f1-b2d3-0050569f27c0|92107c57-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
110ad453-236d-11f1-b2d3-0050569f27c0|92107c57-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
110ad453-236d-11f1-b2d3-0050569f27c0|92107c57-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107de7-6aeb-11f1-85a8-00505689c994|1||0
110ad453-236d-11f1-b2d3-0050569f27c0|92107c57-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107cdc-6aeb-11f1-85a8-00505689c994|1||0
110ae421-236d-11f1-b2d3-0050569f27c0|92107c7d-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
110ae421-236d-11f1-b2d3-0050569f27c0|92107c7d-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
110ae421-236d-11f1-b2d3-0050569f27c0|92107c7d-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
110ae421-236d-11f1-b2d3-0050569f27c0|92107c7d-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107d15-6aeb-11f1-85a8-00505689c994|1||0
110ae421-236d-11f1-b2d3-0050569f27c0|92107c7d-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107e31-6aeb-11f1-85a8-00505689c994|1||0
6fcd5410-236e-11f1-b2d3-0050569f27c0|92107c90-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
6fcd5410-236e-11f1-b2d3-0050569f27c0|92107c90-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
6fcd5410-236e-11f1-b2d3-0050569f27c0|92107c90-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
6fcd5410-236e-11f1-b2d3-0050569f27c0|92107c90-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107e57-6aeb-11f1-85a8-00505689c994|1||0
6fcd5410-236e-11f1-b2d3-0050569f27c0|92107c90-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107d60-6aeb-11f1-85a8-00505689c994|1||0
75c58944-236e-11f1-b2d3-0050569f27c0|92107cb6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
75c58944-236e-11f1-b2d3-0050569f27c0|92107cb6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
75c58944-236e-11f1-b2d3-0050569f27c0|92107cb6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
75c58944-236e-11f1-b2d3-0050569f27c0|92107cb6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107d9a-6aeb-11f1-85a8-00505689c994|1||0
75c58944-236e-11f1-b2d3-0050569f27c0|92107cb6-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107ea1-6aeb-11f1-85a8-00505689c994|1||0
75c58da0-236e-11f1-b2d3-0050569f27c0|92107cef-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
75c58da0-236e-11f1-b2d3-0050569f27c0|92107cef-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
75c58da0-236e-11f1-b2d3-0050569f27c0|92107cef-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
75c58da0-236e-11f1-b2d3-0050569f27c0|92107cef-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107eec-6aeb-11f1-85a8-00505689c994|1||0
75c58da0-236e-11f1-b2d3-0050569f27c0|92107cef-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107e1e-6aeb-11f1-85a8-00505689c994|1||0
7bc1de30-236e-11f1-b2d3-0050569f27c0|92107d02-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
7bc1de30-236e-11f1-b2d3-0050569f27c0|92107d02-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
7bc1de30-236e-11f1-b2d3-0050569f27c0|92107d02-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
7bc1de30-236e-11f1-b2d3-0050569f27c0|92107d02-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107e44-6aeb-11f1-85a8-00505689c994|1||0
7bc1de30-236e-11f1-b2d3-0050569f27c0|92107d02-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107eff-6aeb-11f1-85a8-00505689c994|1||0
7bc1e2b1-236e-11f1-b2d3-0050569f27c0|92107d28-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
7bc1e2b1-236e-11f1-b2d3-0050569f27c0|92107d28-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
7bc1e2b1-236e-11f1-b2d3-0050569f27c0|92107d28-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
7bc1e2b1-236e-11f1-b2d3-0050569f27c0|92107d28-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107e7c-6aeb-11f1-85a8-00505689c994|1||0
7bc1e2b1-236e-11f1-b2d3-0050569f27c0|92107d28-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107f36-6aeb-11f1-85a8-00505689c994|1||0
3836fe0b-2371-11f1-b2d3-0050569f27c0|92107d75-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
3836fe0b-2371-11f1-b2d3-0050569f27c0|92107d75-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
3836fe0b-2371-11f1-b2d3-0050569f27c0|92107d75-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
3836fe0b-2371-11f1-b2d3-0050569f27c0|92107d75-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107eb4-6aeb-11f1-85a8-00505689c994|1||0
3836fe0b-2371-11f1-b2d3-0050569f27c0|92107d75-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107f49-6aeb-11f1-85a8-00505689c994|1||0
a0c5c091-2372-11f1-b2d3-0050569f27c0|92107dad-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
a0c5c091-2372-11f1-b2d3-0050569f27c0|92107dad-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
a0c5c091-2372-11f1-b2d3-0050569f27c0|92107dad-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|2fc35b83-3d32-446f-b745-fd3aad76d7b0|1
a0c5c091-2372-11f1-b2d3-0050569f27c0|92107dad-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Расчет СЧА/РСА|92107f80-6aeb-11f1-85a8-00505689c994|1||0
a0c5c091-2372-11f1-b2d3-0050569f27c0|92107dad-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|Переоценка активов|92107ed9-6aeb-11f1-85a8-00505689c994|1||0
a6bd862d-2372-11f1-b2d3-0050569f27c0|92107fa5-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|5e5d4997-eb05-49c4-98f5-f373c84e6992|1
a6bd862d-2372-11f1-b2d3-0050569f27c0|92107fa5-6aeb-11f1-85a8-00505689c994|40e2a7ee-eac6-11e2-8084-005056b100fc|1|<строка плана>||0|8b24ba06-b0de-4ef9-b48d-247f98102e45|1
